transaction_id,customer_id,product_name,category,quantity,price,total_amount,sale_date,salesperson,region,discount_percent,payment_method,status
TXN_000213,CUST_00576,Laptop,Peripherals,-1,537.83,-537.83,2021-02-07,David Brown,Central,26.2,Credit Card,Pending
TXN_000214,CUST_00198,Smartphone,Networking,0,441.85,0.0,2023-06-29,Eve Wilson,Central,3.3,Credit Card,Completed
TXN_000215,CUST_01161,Monitor,Computers,3,-100.0,-300.0,2022-08-06,Eve Wilson,West,,Cash,Cancelled
TXN_000216,CUST_01033,Webcam,Networking,-1,839.85,-839.85,2023-12-09,Carol Davis,South,22.7,PayPal,Pending
TXN_000217,CUST_00645,Keyboard,Accessories,3,413.17,1239.51,2020-08-27,Alice Johnson,Central,,Bank Transfer,Completed
TXN_000218,CUST_00679,Laptop,Computers,6,1475.07,8850.42,2021-01-17,Eve Wilson,East,14.2,PayPal,Refunded
TXN_000219,CUST_00091,Printer,Computers,8,1416.47,11331.76,2022-10-22,david brown,North,9.4,Credit Card,Pending
TXN_000220,CUST_00799,Printer,Accessories,2,1502.63,3005.26,2020-10-06,David Brown,North,8.9,Credit Card,Cancelled
TXN_000221,CUST_00540,Headphones,Electronics,2,781.5,1563.0,2021-07-22,Carol Davis,Central,9.2,PayPal,Cancelled
TXN_000222,CUST_00556,Headphones,Computers,10,202.4,2024.0,2020-09-07,Carol Davis,East,,PayPal,Pending
TXN_000223,CUST_00886,Router,Networking,1,1495.16,1495.16,2023-07-20,Carol Davis,Central,22.2,Bank Transfer,Cancelled
TXN_000224,CUST_01130,Monitor,Electronics,9,1677.36,15096.24,2022-09-02,Eve Wilson,South,17.2,Debit Card,Refunded
TXN_000225,CUST_00523,Headphones,Networking,4,987.18,3948.72,2021-08-13,Eve Wilson,South,4.8,Debit Card,Pending
TXN_000226,CUST_00659,Keyboard,Peripherals,8,906.43,7251.44,2023-11-05,Alice Johnson,Central,11.9,PayPal,Cancelled
TXN_000227,CUST_00942,Webcam,Networking,8,811.35,6490.8,2022-04-21, Carol Davis ,West,21.5,Debit Card,Pending
TXN_000228,CUST_00247,Tablet,Peripherals,10,432.93,4329.3,2022-10-28,David Brown,West,7.8,PayPal,Pending
TXN_000229,CUST_00874,Keyboard,Computers,4,1813.56,7254.24,2022-01-07,Eve Wilson,South,1.1,PayPal,Refunded
TXN_000230,CUST_00814,Laptop,Accessories,4,412.75,1651.0,2023-08-31,Carol Davis,East,30.0,Credit Card,Completed
TXN_000231,CUST_01067,Keyboard,Networking,3,0.0,0.0,2020-08-30,Alice Johnson,West,2.7,Credit Card,Cancelled
TXN_000232,CUST_01146,Headphones,Networking,9,1381.7,12435.300000000001,2021-11-23,Eve Wilson,Central,,Cash,Cancelled
TXN_000233,CUST_00342,Smartphone,Peripherals,10,1843.58,18435.8,2021-03-03,David Brown,East,5.3,PayPal,Refunded
TXN_000234,CUST_00876,Printer,Networking,6,728.15,4368.9,2023-02-18,david brown,East,7.7,Bank Transfer,Completed
TXN_000235,CUST_01198,Mouse,Computers,9,1099.97,9899.73,2023-01-19,Carol Davis,South,18.2,Credit Card,Refunded
TXN_000236,CUST_00832,Smartphone,Accessories,1,173.18,173.18,2023-06-02,Alice Johnson,North,5.5,Debit Card,Refunded
TXN_000237,CUST_00515,Webcam,Peripherals,2,1174.2,2348.4,2020-01-27,alice johnson,West,28.0,Cash,Refunded
TXN_000238,CUST_00038,Keyboard,Peripherals,2,1812.42,3624.84,2021-04-04, Eve Wilson ,West,17.2,PayPal,Pending
TXN_000239,CUST_00793,Webcam,Computers,1000,245.16,245160.0,2021-01-06,Bob Smith,South,1.7,Bank Transfer,Refunded
TXN_000240,CUST_01163,Router,Networking,-1,50000.0,-50000.0,2022-08-18,Alice Johnson,East,20.5,Bank Transfer,Pending
TXN_000241,CUST_00322,Webcam,Networking,2,623.43,1246.86,2023-06-20,Alice Johnson,West,24.3,PayPal,Completed
TXN_000242,CUST_00869,Printer,Accessories,9,1736.29,15626.61,2023-11-07,Eve Wilson,Central,18.1,Debit Card,Cancelled
TXN_000243,CUST_01026,Monitor,Networking,10,432.95,4329.5,2023-11-28,Bob Smith,East,,Credit Card,Pending
TXN_000244,CUST_00784,Headphones,Computers,8,1771.19,14169.52,2021-12-19,Eve Wilson,East,,Bank Transfer,Refunded
TXN_000245,CUST_00794,Monitor,Peripherals,10,1945.17,19451.7,2020-06-09,Carol Davis,South,13.3,Cash,Cancelled
TXN_000246,CUST_00074,Tablet,Accessories,6,995.36,5972.16,2023-05-14,Alice Johnson,Central,9.4,Debit Card,Cancelled
TXN_000247,CUST_00682,Laptop,Computers,6,1735.13,10410.78,2020-03-07,David Brown,Central,21.9,Cash,Refunded
TXN_000248,CUST_01189,Headphones,Computers,2,1205.66,2411.32,2021-09-12,eve wilson,North,13.8,Credit Card,Cancelled
TXN_000249,CUST_00179,Mouse,Electronics,7,1623.49,11364.43,2023-12-17,Carol Davis,North,,Debit Card,Refunded
TXN_000250,CUST_00740,Printer,Computers,8,869.44,6955.52,2021-02-17,Carol Davis,West,29.5,PayPal,Refunded
TXN_000251,CUST_00077,Headphones,Computers,3,0.0,0.0,2023-03-14,Eve Wilson,Central,1.6,Bank Transfer,Cancelled
TXN_000252,CUST_00143,Laptop,Electronics,8,971.05,7768.4,2022-12-28,Alice Johnson,North,29.3,Cash,Refunded
TXN_000253,CUST_00975,Router,Networking,4,0.0,0.0,2022-05-24,Alice Johnson,East,19.7,Cash,Refunded
TXN_000254,CUST_01082,Router,Computers,1,-100.0,-100.0,2023-10-01,Bob Smith,West,12.1,Bank Transfer,Refunded
TXN_000255,CUST_00685,Monitor,Networking,2,1829.46,3658.92,2023-01-14,Alice Johnson,South,,PayPal,Completed
TXN_000256,CUST_00448,Router,Electronics,8,734.19,5873.52,2023-08-13,Eve Wilson,North,29.0,Debit Card,Refunded
TXN_000257,CUST_00843,Printer,Networking,9,33.3,299.7,2023-03-31,Alice Johnson,West,,Cash,Completed
TXN_000258,CUST_00062,Monitor,Accessories,1,50000.0,50000.0,2021-02-23,Eve Wilson,Central,,Bank Transfer,Pending
TXN_000259,CUST_00022,Headphones,Accessories,6,871.39,5228.34,2021-11-03, Carol Davis ,East,,Bank Transfer,Pending
TXN_000260,CUST_00982,Tablet,Peripherals,1,1735.07,1735.07,2023-02-08,Eve Wilson,West,,Cash,Pending
TXN_000261,CUST_00170,Monitor,Networking,6,1010.13,6060.78,2021-06-30,Carol Davis,Central,17.2,Cash,Pending
TXN_000262,CUST_00050,Headphones,Computers,0,1776.05,0.0,2022-06-11,Alice Johnson,South,18.7,Credit Card,Completed
TXN_000263,CUST_00741,Tablet,Computers,1,1218.03,1218.03,2023-05-09,Eve Wilson,North,,Debit Card,Pending
TXN_000264,CUST_00734,Monitor,Accessories,1,0.0,0.0,2022-06-20,Eve Wilson,East,23.8,Credit Card,Pending
TXN_000265,CUST_00949,Headphones,Computers,3,1259.63,3778.8900000000003,2022-01-01,bob smith,East,8.8,Debit Card,Completed
TXN_000266,CUST_01089,Tablet,Electronics,7,0.0,0.0,2020-04-23,Carol Davis,North,27.3,Credit Card,Cancelled
TXN_000267,CUST_00609,Printer,Accessories,4,-100.0,-400.0,2022-06-27,David Brown,Central,,Debit Card,Cancelled
TXN_000268,CUST_00675,Mouse,Computers,2,178.44,356.88,2020-11-17,David Brown,Central,,PayPal,Cancelled
TXN_000269,CUST_00270,Router,Accessories,2,377.49,754.98,2022-01-12,Carol Davis,Central,,Credit Card,Cancelled
TXN_000270,CUST_00694,Router,Electronics,9,852.21,7669.89,2023-06-24,Carol Davis,Central,3.1,Cash,Completed
TXN_000271,CUST_00603,Printer,Peripherals,2,1692.16,3384.32,2020-03-03,Eve Wilson,East,8.7,Debit Card,Cancelled
TXN_000272,CUST_00055,Webcam,Networking,6,711.07,4266.42,2023-11-30,Bob Smith,Central,1.9,Debit Card,Pending
TXN_000273,CUST_00915,Webcam,Accessories,8,1868.21,14945.68,2021-07-10,Carol Davis,East,,Credit Card,Pending
TXN_000274,CUST_00445,Printer,Networking,5,1626.35,8131.75,2021-05-23,David Brown,North,21.3,Cash,Cancelled
TXN_000275,CUST_00583,Printer,Accessories,7,537.65,3763.5499999999997,2020-08-04,David Brown,Central,12.7,PayPal,Completed
TXN_000276,CUST_00316,Mouse,Accessories,6,0.0,0.0,2022-07-11,David Brown,North,3.7,Debit Card,Pending
TXN_000277,CUST_01006,Tablet,Networking,4,1884.41,7537.64,2022-01-23,Alice Johnson,North,27.9,Credit Card,Completed
TXN_000278,CUST_00695,Keyboard,Accessories,4,712.85,2851.4,2023-06-28,Carol Davis,West,,Credit Card,Refunded
TXN_000279,CUST_01144,Headphones,Computers,8,1722.68,13781.44,2022-04-29,David Brown,Central,0.2,Bank Transfer,Completed
TXN_000280,CUST_00062,Printer,Networking,1,168.12,168.12,2020-06-30,Carol Davis,Central,4.8,Bank Transfer,Refunded
TXN_000281,CUST_01195,Headphones,Computers,7,1559.09,10913.63,2023-06-15,Bob Smith,West,17.3,Bank Transfer,Cancelled
TXN_000282,CUST_00051,Smartphone,Electronics,9,165.77,1491.93,2020-08-09,Carol Davis,South,1.5,Bank Transfer,Pending
TXN_000283,CUST_00487,Headphones,Peripherals,8,378.03,3024.24,2020-01-05,Bob Smith,Central,19.6,Credit Card,Pending
TXN_000284,CUST_01082,Keyboard,Accessories,-1,1507.85,-1507.85,2022-04-24,David Brown,East,,Debit Card,Completed
TXN_000285,CUST_01114,Headphones,Accessories,2,380.83,761.66,2022-04-08,David Brown,West,25.4,Cash,Refunded
TXN_000286,CUST_01145,Headphones,Computers,10,818.87,8188.7,2022-06-24,Eve Wilson,North,16.5,PayPal,Cancelled
TXN_000287,CUST_00559,Router,Peripherals,7,1330.87,9316.09,2021-09-18,Carol Davis,Central,10.0,Credit Card,Cancelled
TXN_000288,CUST_00677,Monitor,Networking,3,565.51,1696.53,2020-11-08,David Brown,North,,Bank Transfer,Refunded
TXN_000289,CUST_00550,Router,Networking,9,1795.78,16162.02,2023-09-16,Eve Wilson,South,23.2,Debit Card,Cancelled
TXN_000290,CUST_00786,Printer,Networking,1,423.5,423.5,2022-09-22,Eve Wilson,West,1.9,Bank Transfer,Refunded
TXN_000291,CUST_01008,Keyboard,Peripherals,-1,112.4,-112.4,2021-06-27,Carol Davis,East,13.5,PayPal,Cancelled
TXN_000292,CUST_00943,Printer,Networking,1,711.6,711.6,2020-05-17,Bob Smith,West,7.8,Cash,Cancelled
TXN_000293,CUST_00440,Monitor,Computers,1,223.67,223.67,2022-06-08,Carol Davis,East,1.8,Debit Card,Completed
TXN_000294,CUST_01045,Monitor,Networking,2,283.2,566.4,2021-05-26,carol davis,Central,,Cash,Completed
TXN_000295,CUST_00697,Monitor,Accessories,4,1759.46,7037.84,2023-01-25,carol davis,East,,Debit Card,Pending
TXN_000296,CUST_01153,Printer,Networking,7,417.58,2923.06,2022-09-30, Eve Wilson ,East,6.1,Credit Card,Completed
TXN_000297,CUST_00824,Laptop,Peripherals,2,987.22,1974.44,2020-03-19,Carol Davis,Central,13.8,Cash,Refunded
TXN_000298,CUST_00742,Router,Peripherals,3,1409.55,4228.65,2021-12-20,Eve Wilson,North,,Debit Card,Cancelled
TXN_000299,CUST_01032,Headphones,Electronics,1,963.48,963.48,2022-01-20,Alice Johnson,North,4.6,Debit Card,Completed
TXN_000300,CUST_00823,Printer,Peripherals,6,410.32,2461.92,2022-07-30,Alice Johnson,South,7.4,Bank Transfer,Pending
TXN_000301,CUST_00909,Keyboard,Computers,3,828.35,2485.05,2022-03-26,Alice Johnson,North,,Cash,Cancelled
TXN_000302,CUST_01045,Laptop,Networking,5,670.2,3351.0,2020-11-02,David Brown,North,12.2,PayPal,Completed
TXN_000303,CUST_00295,Webcam,Accessories,1,718.93,718.93,2023-11-04, David Brown ,Central,13.9,Credit Card,Completed
TXN_000304,CUST_00365,Smartphone,Peripherals,7,1379.43,9656.01,2021-02-18,Bob Smith,South,6.9,Debit Card,Completed
TXN_000305,CUST_00759,Keyboard,Peripherals,10,1936.95,19369.5,2022-05-07,Carol Davis,West,5.7,Credit Card,Pending
TXN_000306,CUST_00066,Tablet,Accessories,5,1061.36,5306.799999999999,2021-11-15,Carol Davis,South,,Cash,Completed
TXN_000307,CUST_00133,Mouse,Accessories,1,206.07,206.07,2023-05-27,Bob Smith,East,,Debit Card,Refunded
TXN_000308,CUST_00416,Headphones,Electronics,6,395.08,2370.48,2023-12-05,alice johnson,East,23.1,Cash,Pending
TXN_000309,CUST_00924,Webcam,Electronics,3,930.22,2790.66,2021-07-06,david brown,East,,Bank Transfer,Pending
TXN_000310,CUST_01131,Headphones,Computers,1000,1492.25,1492250.0,2020-07-08,David Brown,East,3.3,PayPal,Refunded
TXN_000311,CUST_00768,Laptop,Accessories,8,0.0,0.0,2023-11-12,Eve Wilson,North,,Cash,Cancelled
TXN_000312,CUST_00172,Monitor,Peripherals,4,1304.42,5217.68,2022-09-26,Eve Wilson,East,0.8,Bank Transfer,Cancelled
TXN_000313,CUST_00615,Laptop,Networking,5,-100.0,-500.0,2020-11-01,Carol Davis,East,19.9,PayPal,Cancelled
TXN_000314,CUST_00014,Router,Accessories,1,1762.67,1762.67,2021-10-18,David Brown,South,17.4,Debit Card,Refunded
TXN_000315,CUST_00054,Tablet,Networking,2,877.86,1755.72,2020-02-10,alice johnson,South,0.1,Credit Card,Cancelled
TXN_000316,CUST_01171,Laptop,Peripherals,8,1745.99,13967.92,2020-10-05,David Brown,Central,27.9,Bank Transfer,Refunded
TXN_000317,CUST_00953,Webcam,Networking,2,1181.45,2362.9,2020-10-01,David Brown,North,10.1,Bank Transfer,Refunded
TXN_000318,CUST_00627,Monitor,Electronics,-1,642.69,-642.69,2023-05-02,Carol Davis,North,,Debit Card,Pending
TXN_000319,CUST_00076,Mouse,Electronics,-1,1712.41,-1712.41,2023-03-11,David Brown,Central,1.3,PayPal,Cancelled
TXN_000320,CUST_00217,Monitor,Networking,9,951.04,8559.36,2022-01-13,Eve Wilson,North,14.9,Bank Transfer,Refunded
TXN_000321,CUST_00578,Webcam,Networking,6,1232.3,7393.799999999999,2023-06-29,Carol Davis,Central,11.6,Bank Transfer,Refunded
TXN_000322,CUST_00255,Tablet,Accessories,1,1227.15,1227.15,2020-05-06,David Brown,Central,11.4,PayPal,Completed
TXN_000323,CUST_01183,Smartphone,Peripherals,10,429.53,4295.299999999999,2021-05-04,Alice Johnson,Central,6.5,Cash,Refunded
TXN_000324,CUST_01087,Tablet,Peripherals,8,478.49,3827.92,2021-11-09,Bob Smith,South,8.3,Bank Transfer,Refunded
TXN_000325,CUST_00520,Webcam,Peripherals,3,812.43,2437.29,2023-09-22,Eve Wilson,North,17.1,Debit Card,Pending
TXN_000326,CUST_00282,Router,Computers,8,677.94,5423.52,2020-01-17,Bob Smith,West,22.7,Credit Card,Cancelled
TXN_000327,CUST_00667,Webcam,Networking,10,608.3,6083.0,2020-05-31,Bob Smith,East,7.4,Credit Card,Completed
TXN_000328,CUST_00677,Webcam,Accessories,10,1937.69,19376.9,2020-11-19,Alice Johnson,South,21.1,Cash,Refunded
TXN_000329,CUST_00722,Monitor,Computers,5,1157.47,5787.35,2022-04-13,Eve Wilson,West,,Bank Transfer,Cancelled
TXN_000330,CUST_00665,Laptop,Networking,5,1846.25,9231.25,2023-08-10,Carol Davis,North,4.4,PayPal,Refunded
TXN_000331,CUST_00534,Router,Computers,10,1842.44,18424.4,2020-01-03,Alice Johnson,Central,19.2,PayPal,Completed
TXN_000332,CUST_00439,Tablet,Peripherals,8,-100.0,-800.0,2021-03-06,Eve Wilson,North,9.7,PayPal,Completed
TXN_000333,CUST_00387,Keyboard,Networking,1,1742.59,1742.59,2022-04-23,Carol Davis,South,9.1,Cash,Cancelled
TXN_000334,CUST_00582,Monitor,Computers,3,0.0,0.0,2021-11-30,Carol Davis,South,7.5,Cash,Completed
TXN_000335,CUST_01004,Smartphone,Networking,5,775.99,3879.95,2020-05-07,Eve Wilson,East,1.5,Credit Card,Refunded
TXN_000336,CUST_00104,Headphones,Peripherals,2,1160.4,2320.8,2022-01-02,Alice Johnson,North,22.9,Credit Card,Pending
TXN_000337,CUST_00001,Tablet,Computers,2,804.73,1609.46,2022-02-23,eve wilson,West,24.9,Bank Transfer,Cancelled
TXN_000338,CUST_00553,Smartphone,Computers,4,725.72,2902.88,2020-01-26,Bob Smith,Central,,Credit Card,Cancelled
TXN_000339,CUST_00883,Mouse,Peripherals,10,752.69,7526.900000000001,2022-08-27,Eve Wilson,East,24.1,Bank Transfer,Pending
TXN_000340,CUST_00349,Smartphone,Peripherals,2,328.46,656.92,2023-04-08,Eve Wilson,North,22.5,Debit Card,Cancelled
TXN_000341,CUST_00813,Router,Peripherals,2,345.13,690.26,2021-10-20,bob smith,South,,Credit Card,Completed
TXN_000342,CUST_00923,Keyboard,Electronics,10,50000.0,500000.0,2021-09-11,Carol Davis,Central,,PayPal,Refunded
TXN_000343,CUST_00746,Router,Accessories,9,381.37,3432.33,2023-05-13,Alice Johnson,East,,Credit Card,Refunded
TXN_000344,CUST_00640,Keyboard,Peripherals,6,307.57,1845.42,2020-08-20,Eve Wilson,North,15.5,Debit Card,Pending
TXN_000345,CUST_00210,Mouse,Networking,9,1775.55,15979.949999999999,2021-04-27,Carol Davis,North,,Debit Card,Cancelled
TXN_000346,CUST_00809,Tablet,Networking,2,1998.15,3996.3,2020-11-19,Alice Johnson,East,16.1,PayPal,Completed
TXN_000347,CUST_00918,Webcam,Networking,3,1466.16,4398.4800000000005,2023-08-27,Eve Wilson,West,,PayPal,Cancelled
TXN_000348,CUST_00107,Printer,Networking,3,903.15,2709.45,2021-11-23,Bob Smith,North,25.0,Credit Card,Cancelled
TXN_000349,CUST_00150,Laptop,Peripherals,8,0.0,0.0,2021-08-03,David Brown,East,10.4,Credit Card,Refunded
TXN_000350,CUST_01090,Router,Computers,8,-100.0,-800.0,2023-12-24,Bob Smith,South,19.7,Bank Transfer,Pending
TXN_000351,CUST_01048,Router,Computers,1000,1344.53,1344530.0,2020-12-06,David Brown,North,29.5,Credit Card,Cancelled
TXN_000352,CUST_00370,Headphones,Accessories,-1,469.66,-469.66,2022-12-03,Eve Wilson,North,,PayPal,Pending
TXN_000353,CUST_00166,Headphones,Accessories,8,698.9,5591.2,2022-08-19,Alice Johnson,Central,23.2,Cash,Cancelled
TXN_000354,CUST_01184,Router,Peripherals,7,699.54,4896.78,2022-02-12,Eve Wilson,South,,Debit Card,Completed
TXN_000355,CUST_00667,Router,Accessories,5,1482.3,7411.5,2021-07-23,Bob Smith,East,5.9,Debit Card,Completed
TXN_000356,CUST_00671,Router,Electronics,2,424.26,848.52,2023-11-11,Carol Davis,North,12.3,Cash,Cancelled
TXN_000357,CUST_00220,Headphones,Networking,6,29.53,177.18,2021-11-17,Alice Johnson,West,,Debit Card,Pending
TXN_000358,CUST_00486,Keyboard,Computers,8,1575.82,12606.56,2022-08-12,Alice Johnson,South,24.8,Credit Card,Pending
TXN_000359,CUST_01057,Smartphone,Networking,9,1311.14,11800.26,2023-03-13,Bob Smith,West,,Cash,Pending
TXN_000360,CUST_00246,Smartphone,Computers,6,-100.0,-600.0,2021-05-15,David Brown,North,25.2,Debit Card,Pending
TXN_000361,CUST_00216,Laptop,Peripherals,3,0.0,0.0,2022-06-03,Carol Davis,East,0.8,Debit Card,Completed
TXN_000362,CUST_01044,Laptop,Computers,5,750.72,3753.6000000000004,2020-07-08,Alice Johnson,Central,2.3,Cash,Completed
TXN_000363,CUST_01115,Smartphone,Networking,9,851.09,7659.81,2022-05-19,Eve Wilson,South,1.9,Bank Transfer,Refunded
TXN_000364,CUST_00023,Headphones,Computers,-1,629.66,-629.66,2022-10-11,Carol Davis,East,1.3,Cash,Completed
TXN_000365,CUST_00093,Laptop,Accessories,1,1261.72,1261.72,2020-08-14,Bob Smith,East,,PayPal,Cancelled
TXN_000366,CUST_00273,Laptop,Networking,3,264.53,793.5899999999999,2021-04-20,Eve Wilson,West,2.6,PayPal,Completed
TXN_000367,CUST_01071,Router,Peripherals,1000,1111.91,1111910.0,2022-07-18,David Brown,East,,Debit Card,Refunded
TXN_000368,CUST_00952,Smartphone,Computers,10,1070.73,10707.3,2023-03-21,Bob Smith,South,15.2,Debit Card,Completed
TXN_000369,CUST_00564,Mouse,Electronics,6,1007.57,6045.42,2022-11-10,Alice Johnson,South,16.2,Credit Card,Refunded
TXN_000370,CUST_01186,Monitor,Accessories,1,1271.03,1271.03,2020-08-07,Carol Davis,Central,5.8,Bank Transfer,Completed
TXN_000371,CUST_01105,Mouse,Computers,3,1802.05,5406.15,2021-09-18,Eve Wilson,South,20.2,Cash,Cancelled
TXN_000372,CUST_00064,Monitor,Computers,7,26.78,187.46,2020-04-21,David Brown,East,16.8,Cash,Pending
TXN_000373,CUST_00113,Mouse,Accessories,6,1513.97,9083.82,2023-10-11,Carol Davis,North,28.2,Bank Transfer,Refunded
TXN_000374,CUST_00934,Webcam,Peripherals,9,50000.0,450000.0,2020-12-03,Bob Smith,North,,PayPal,Pending
TXN_000375,CUST_00019,Keyboard,Electronics,10,1522.03,15220.3,2020-05-19,Alice Johnson,North,11.0,PayPal,Completed
TXN_000376,CUST_00573,Smartphone,Electronics,-1,823.62,-823.62,2020-06-16,Eve Wilson,South,,Debit Card,Cancelled
TXN_000377,CUST_00616,Webcam,Electronics,10,945.34,9453.4,2020-08-23,Alice Johnson,West,,Debit Card,Pending
TXN_000378,CUST_00322,Mouse,Networking,5,456.02,2280.1,2020-02-29,David Brown,West,23.2,Bank Transfer,Refunded
TXN_000379,CUST_00526,Router,Electronics,1,1921.41,1921.41,2022-11-17,Alice Johnson,Central,,Bank Transfer,Pending
TXN_000380,CUST_00535,Monitor,Peripherals,8,1711.6,13692.8,2020-09-05,Alice Johnson,North,12.8,Cash,Pending
TXN_000381,CUST_00279,Headphones,Electronics,6,1633.03,9798.18,2020-07-17,Eve Wilson,East,26.9,PayPal,Completed
TXN_000382,CUST_00045,Headphones,Accessories,8,1460.39,11683.12,2020-11-12,Carol Davis,West,29.2,Cash,Pending
TXN_000383,CUST_00779,Tablet,Accessories,3,155.35,466.04999999999995,2021-11-20,Carol Davis,Central,,Credit Card,Pending
TXN_000384,CUST_00057,Monitor,Electronics,4,1302.73,5210.92,2021-02-21,Alice Johnson,South,29.3,Cash,Cancelled
TXN_000385,CUST_00336,Monitor,Networking,4,737.42,2949.68,2021-02-13,Eve Wilson,West,25.0,Credit Card,Cancelled
TXN_000386,CUST_01170,Router,Accessories,3,1406.54,4219.62,2022-12-29,Carol Davis,South,23.2,Cash,Pending
TXN_000387,CUST_00823,Printer,Computers,10,1072.38,10723.800000000001,2021-07-06,Eve Wilson,East,,Debit Card,Pending
TXN_000388,CUST_00274,Headphones,Accessories,10,702.15,7021.5,2020-04-24,Bob Smith,East,,Debit Card,Completed
TXN_000389,CUST_00689,Laptop,Networking,8,1021.88,8175.04,2023-04-14,David Brown,East,,Cash,Pending
TXN_000390,CUST_00575,Webcam,Networking,5,1820.4,9102.0,2023-03-04,David Brown,North,8.5,Credit Card,Completed
TXN_000391,CUST_00891,Laptop,Networking,9,-100.0,-900.0,2021-09-01,Eve Wilson,West,11.0,Debit Card,Refunded
TXN_000392,CUST_00948,Router,Computers,9,1306.66,11759.94,2021-08-17,david brown,North,25.4,Credit Card,Refunded
TXN_000393,CUST_00322,Mouse,Accessories,6,1210.07,7260.42,2020-03-30,Alice Johnson,Central,,Debit Card,Pending
TXN_000394,CUST_00518,Webcam,Electronics,3,280.79,842.3700000000001,2023-09-30,Alice Johnson,North,23.2,Debit Card,Pending
TXN_000395,CUST_00762,Laptop,Computers,10,1351.23,13512.3,2023-05-08,Eve Wilson,East,,PayPal,Cancelled
TXN_000396,CUST_00319,Headphones,Networking,8,536.54,4292.32,2022-04-28,Carol Davis,Central,26.9,Bank Transfer,Cancelled
TXN_000397,CUST_00935,Printer,Electronics,4,991.09,3964.36,2021-08-12,Bob Smith,South,4.4,Cash,Completed
TXN_000398,CUST_00331,Headphones,Peripherals,-1,1829.31,-1829.31,2022-09-01,David Brown,East,,Cash,Completed
TXN_000399,CUST_00570,Monitor,Accessories,2,1109.34,2218.68,2021-04-18,eve wilson,North,28.1,Debit Card,Pending
TXN_000400,CUST_00078,Webcam,Accessories,6,347.72,2086.32,2022-12-13,Bob Smith,West,23.8,Debit Card,Pending
TXN_000401,CUST_00431,Mouse,Accessories,4,1989.61,7958.44,2022-07-24,Bob Smith,West,6.5,PayPal,Pending
TXN_000402,CUST_00164,Mouse,Electronics,3,984.54,2953.62,2020-12-04,Alice Johnson,East,,Bank Transfer,Refunded
TXN_000403,CUST_01166,Monitor,Accessories,8,1806.18,14449.44,2022-09-02, Bob Smith ,South,17.0,Debit Card,Completed
TXN_000404,CUST_01139,Webcam,Computers,10,0.0,0.0,2022-09-02,Eve Wilson,West,,Debit Card,Completed
